loan_id,customer_id,branch_id,product_id,origination_date_key,maturity_date_key,original_principal,annual_interest_rate,term_months,repayment_frequency,status,scheduled_installment
3874,1782,8,7,20240606,20250201,172100.0,0.2415,8,Monthly,Restructured,23505.99
3875,2415,11,6,20251208,20270303,406800.0,0.2653,15,Bi-Weekly,Active,32160.93
3876,1511,16,2,20240607,20250103,210400.0,0.1829,7,Monthly,Active,31917.34
3877,1775,18,1,20241006,20260728,126900.0,0.265,22,Monthly,Active,7344.62
3878,755,11,7,20250107,20260830,142000.0,0.2357,20,Monthly,Active,8654.25
3879,378,1,1,20240802,20260124,504400.0,0.3069,18,Weekly,Restructured,35316.04
3880,250,12,1,20240220,20240917,282300.0,0.2893,7,Monthly,Active,44310.19
3881,274,5,3,20250322,20260317,84900.0,0.3072,12,Monthly,Active,8306.75
3882,2069,5,8,20240621,20241118,107400.0,0.3775,5,Monthly,Active,23549.02
3883,102,16,6,20251004,20280521,137600.0,0.2439,32,Weekly,Active,5890.95
3884,1209,9,1,20250802,20260827,252200.0,0.3622,13,Monthly,Closed,23742.06
3885,1534,15,8,20241109,20250108,174700.0,0.4516,2,Bi-Weekly,Active,92311.26
3886,1682,7,8,20241204,20250503,64600.0,0.3753,5,Bi-Weekly,Active,14157.1
3887,166,11,6,20251125,20261220,15000.0,0.2274,13,Monthly,Active,1312.64
3888,2152,12,1,20240120,20241016,283200.0,0.3051,9,Monthly,Active,35600.66
3889,1094,17,1,20241003,20250531,189800.0,0.2956,8,Bi-Weekly,Active,26429.53
3890,45,4,7,20240214,20240911,59900.0,0.2188,7,Monthly,Closed,9192.52
3891,332,11,7,20240411,20250804,59300.0,0.2256,16,Monthly,Closed,4326.05
3892,2149,8,7,20251103,20260830,152000.0,0.1649,10,Monthly,Active,16372.31
3893,2358,9,4,20240315,20270129,87400.0,0.2584,35,Bi-Weekly,Closed,3580.82
3894,1880,16,5,20251130,20261125,131900.0,0.3294,12,Monthly,Closed,13050.05
3895,834,3,2,20250726,20260323,364300.0,0.2682,8,Monthly,Closed,50235.48
3896,2368,10,1,20250413,20270103,217500.0,0.2922,21,Monthly,Closed,13352.83
3897,690,7,2,20250626,20251223,187500.0,0.2777,6,Monthly,WrittenOff,33829.36
3898,584,17,5,20240515,20241012,95700.0,0.2691,5,Monthly,Active,20446.68
3899,1913,4,4,20240326,20260515,108400.0,0.2422,26,Monthly,Active,5399.4
3900,807,5,5,20240926,20250223,15000.0,0.315,5,Bi-Weekly,Restructured,3240.33
3901,1300,2,4,20250712,20260309,273100.0,0.2222,8,Weekly,Active,37042.87
3902,1654,8,5,20240811,20241209,122100.0,0.3773,4,Monthly,Closed,32961.52
3903,416,1,8,20240508,20240905,82900.0,0.3759,4,Monthly,Active,22373.05
3904,2315,10,6,20250727,20261219,15000.0,0.2512,17,Monthly,Active,1057.75
3905,416,5,8,20250408,20250607,105600.0,0.3888,2,Monthly,Restructured,55379.72
3906,2482,8,8,20250127,20250328,73000.0,0.3869,2,Monthly,Active,38274.57
3907,694,11,5,20241028,20250923,87300.0,0.3085,11,Monthly,Active,9212.27
3908,1042,13,8,20250723,20260119,15000.0,0.4032,6,Monthly,Active,2802.09
3909,634,2,2,20250620,20261013,193300.0,0.2547,16,Monthly,Restructured,14375.09
3910,1349,3,5,20240920,20241219,71500.0,0.3539,3,Monthly,Active,25252.72
3911,3,6,1,20240404,20250129,226900.0,0.2754,10,Monthly,Closed,25651.44
3912,427,10,1,20250927,20270719,221700.0,0.2717,22,Monthly,Active,12905.97
3913,1299,16,2,20240410,20250505,256300.0,0.2464,13,Monthly,Restructured,22664.2
3914,1735,3,2,20241109,20250508,432500.0,0.2426,6,Monthly,Active,77268.88
3915,2407,2,4,20251016,20261110,78800.0,0.2132,13,Monthly,Closed,6841.92
3916,2094,12,6,20241101,20270619,174200.0,0.2588,32,Monthly,Active,7592.82
3917,2305,18,8,20250830,20260226,15000.0,0.4099,6,Monthly,Active,2807.25
3918,1997,15,8,20241223,20250323,79100.0,0.3717,3,Monthly,Active,28016.69
3919,1942,11,2,20250628,20260124,81800.0,0.2463,7,Monthly,Closed,12664.6
3920,865,1,4,20250308,20251103,196800.0,0.2108,8,Monthly,Active,26584.13
3921,2263,11,4,20240723,20250718,112300.0,0.219,12,Monthly,Active,10505.24
3922,2409,9,1,20251015,20270707,362700.0,0.3356,21,Monthly,Active,23070.49
3923,1284,9,1,20241207,20260829,425900.0,0.2606,21,Monthly,Closed,25471.51
3924,301,9,3,20241130,20250529,79400.0,0.2483,6,Monthly,Active,14208.05
3925,107,11,7,20250426,20270416,92200.0,0.1822,24,Monthly,Closed,4612.81
3926,1235,13,4,20251110,20280727,226500.0,0.1855,33,Monthly,Active,8814.28
3927,1588,4,4,20250929,20280913,135100.0,0.15,36,Monthly,Active,4683.29
3928,1387,2,8,20241014,20250313,161700.0,0.4524,5,Monthly,Active,36087.84
3929,2241,1,4,20240618,20260509,202600.0,0.2368,23,Bi-Weekly,Active,11043.55
3930,1342,8,6,20240825,20270810,463400.0,0.3,36,Monthly,Restructured,19672.06
3931,1653,10,8,20240710,20241207,152800.0,0.3914,5,Monthly,Active,33614.25
3932,1895,15,1,20240803,20260425,417600.0,0.3126,21,Monthly,Active,26070.07
3933,2238,8,5,20241110,20250608,86900.0,0.3273,7,Monthly,Active,13805.11
3934,1525,10,3,20240116,20240714,176400.0,0.3444,6,Bi-Weekly,Active,32422.83
3935,1394,18,1,20250124,20260519,228800.0,0.3057,16,Monthly,Closed,17590.7
3936,193,14,1,20250912,20261007,372500.0,0.2989,13,Monthly,Active,33895.3
3937,1606,13,6,20241110,20260703,207900.0,0.2812,20,Monthly,Closed,13139.63
3938,450,7,6,20240227,20260716,50700.0,0.324,29,Weekly,Active,2543.49
3939,922,3,5,20241011,20250708,119500.0,0.345,9,Weekly,Closed,15258.51
3940,1331,17,6,20240901,20260325,156800.0,0.2491,19,Monthly,Restructured,10071.06
3941,207,10,6,20250310,20260901,140900.0,0.2901,18,Monthly,WrittenOff,9746.82
3942,1737,2,1,20240702,20251025,401800.0,0.3147,16,Monthly,Active,31071.64
3943,702,9,1,20240807,20250802,366000.0,0.2957,12,Bi-Weekly,Active,35602.92
3944,1286,2,3,20250628,20251225,116000.0,0.3184,6,Monthly,Restructured,21167.92
3945,876,18,5,20240508,20241005,15000.0,0.308,5,Monthly,Closed,3234.9
3946,889,10,8,20251112,20260312,162700.0,0.4029,4,Bi-Weekly,Active,44145.51
3947,985,15,8,20240805,20241103,173000.0,0.3636,3,Monthly,Closed,61196.03
3948,128,9,7,20250820,20260815,161300.0,0.1925,12,Bi-Weekly,Closed,14884.11
3949,489,1,3,20240229,20240728,173000.0,0.2999,5,Bi-Weekly,Closed,37236.81
3950,1965,12,5,20240821,20241119,81800.0,0.3695,3,Bi-Weekly,Active,28962.81
3951,305,12,1,20241002,20260425,200700.0,0.3465,19,Monthly,Active,13872.48
3952,1243,5,4,20241129,20271114,31500.0,0.1857,36,Monthly,Closed,1147.83
3953,351,13,1,20240308,20250303,166300.0,0.2999,12,Monthly,Active,16211.29
3954,1347,5,8,20240629,20241226,145700.0,0.3907,6,Bi-Weekly,Closed,27124.36
3955,1610,13,4,20251003,20270923,147000.0,0.2339,24,Monthly,Active,7727.37
3956,1173,14,6,20251106,20270530,446400.0,0.2829,19,Bi-Weekly,Active,29419.55
3957,1929,3,1,20241118,20260313,81200.0,0.2884,16,Weekly,Closed,6173.14
3958,664,6,8,20240327,20240426,15000.0,0.4028,1,Monthly,Active,15503.5
3959,1395,3,5,20240720,20250116,72900.0,0.3336,6,Weekly,Active,13359.2
3960,691,14,1,20251126,20270619,127600.0,0.3477,19,Monthly,Closed,8827.62
3961,1273,5,3,20251102,20260928,153000.0,0.2962,11,Weekly,Closed,16052.64
3962,159,12,2,20250817,20260414,92800.0,0.2577,8,Weekly,Closed,12748.77
3963,673,8,1,20250922,20270813,391600.0,0.3153,23,Monthly,Active,22901.92
3964,1769,2,1,20250604,20261027,151400.0,0.3132,17,Monthly,Active,11141.15
3965,1946,16,6,20250331,20260823,574800.0,0.2711,17,Monthly,Active,41095.12
3966,680,13,7,20250719,20270311,161900.0,0.241,20,Bi-Weekly,Active,9909.24
3967,646,5,6,20250417,20280201,151200.0,0.2173,34,Monthly,Active,5994.56
3968,747,16,6,20240905,20260227,655200.0,0.2472,18,Monthly,Active,43934.11
3969,699,13,1,20250413,20251209,281900.0,0.3199,8,Monthly,Active,39594.33
3970,2484,15,2,20240804,20250501,269900.0,0.2236,9,Monthly,Active,32851.6
3971,1628,4,1,20250401,20261122,242200.0,0.2718,20,Weekly,Closed,15193.65
3972,965,1,8,20241005,20241104,157300.0,0.386,1,Monthly,Restructured,162359.82
3973,1155,2,6,20241222,20260715,404100.0,0.2564,19,Monthly,Active,26100.22
3974,1277,10,8,20240512,20240711,50800.0,0.4191,2,Bi-Weekly,Closed,26738.26
3975,1383,15,8,20251130,20251230,102900.0,0.4271,1,Monthly,Active,106562.38
3976,967,17,2,20250629,20260724,263900.0,0.2526,13,Monthly,Active,23415.67
3977,2437,18,5,20240319,20250212,116200.0,0.3716,11,Monthly,Active,12625.93
3978,726,11,6,20241213,20260308,416000.0,0.2384,15,Weekly,Closed,32343.11
3979,1069,12,6,20241128,20270914,346300.0,0.2823,34,Bi-Weekly,Active,14909.2
3980,15,6,6,20251009,20280824,231900.0,0.3204,35,Monthly,Active,10278.89
3981,1230,1,4,20250706,20280221,71900.0,0.2493,32,Monthly,Active,3098.32
3982,2138,4,1,20251004,20270427,107000.0,0.3431,19,Monthly,Active,7377.27
3983,2494,2,8,20241207,20250307,167400.0,0.3823,3,Monthly,Active,59392.55
3984,1183,13,6,20240423,20250915,221400.0,0.3075,17,Monthly,Active,16229.11
3985,349,10,7,20250611,20270502,104700.0,0.1872,23,Monthly,Closed,5452.61
3986,1800,14,2,20240608,20250603,278500.0,0.2679,12,Monthly,Active,26712.32
3987,1602,3,1,20250410,20260604,250500.0,0.3393,14,Weekly,Active,21915.91
3988,2397,17,8,20241027,20250125,119600.0,0.3762,3,Monthly,Closed,42392.02
3989,1263,13,7,20240912,20250709,47600.0,0.15,10,Monthly,Active,5093.35
3990,8,17,7,20240327,20250421,141500.0,0.2554,13,Weekly,Closed,12574.46
3991,2252,12,4,20250807,20280124,95000.0,0.2346,30,Monthly,Active,4215.54
3992,1688,7,8,20250518,20250915,113100.0,0.3968,4,Monthly,Active,30650.41
3993,2001,12,2,20240906,20250802,389000.0,0.2451,11,Monthly,Closed,39843.37
3994,297,11,7,20250623,20260218,160400.0,0.15,8,Weekly,Closed,21194.16
3995,1143,4,4,20251222,20270615,74300.0,0.2263,18,Monthly,Active,4906.36
3996,1145,2,2,20250611,20260206,232100.0,0.2341,8,Weekly,Active,31616.82
3997,670,12,6,20251125,20270817,575900.0,0.2816,21,Monthly,Closed,35047.99
3998,2117,2,3,20241209,20250508,118500.0,0.3209,5,Monthly,Active,25634.77
3999,471,2,2,20241002,20260326,254800.0,0.15,18,Monthly,Closed,15895.64
4000,179,2,6,20250908,20270101,426300.0,0.2947,16,Bi-Weekly,Active,32542.02
4001,586,12,7,20250429,20251225,137200.0,0.2057,8,Monthly,Active,18499.13
4002,2475,17,3,20250318,20251213,113900.0,0.3297,9,Monthly,Active,14456.88
4003,284,9,8,20250414,20250713,60500.0,0.3945,3,Monthly,Active,21506.92
4004,1453,3,6,20251227,20281211,318400.0,0.2815,36,Monthly,Closed,13195.98
4005,458,10,1,20250517,20260611,329000.0,0.3052,13,Monthly,Active,30039.22
4006,988,9,3,20250819,20260516,232500.0,0.3282,9,Monthly,Active,29493.01
4007,1380,11,8,20240127,20240725,15000.0,0.4143,6,Monthly,Active,2810.63
4008,49,8,2,20250611,20261203,461500.0,0.2585,18,Monthly,Active,31201.85
4009,604,10,8,20240820,20250117,96900.0,0.4555,5,Monthly,Active,21641.68
4010,1468,6,5,20240331,20241126,131600.0,0.3182,8,Weekly,Active,18472.79
4011,37,17,6,20240721,20270308,202000.0,0.2688,32,Monthly,Active,8910.43
4012,1238,10,6,20250831,20270324,62300.0,0.3308,19,Monthly,Closed,4256.26
4013,1510,6,5,20250820,20260716,30900.0,0.3354,11,Monthly,Active,3301.79
4014,539,1,5,20240811,20250707,75100.0,0.3679,11,Bi-Weekly,WrittenOff,8146.24
4015,406,13,5,20240520,20241116,113600.0,0.3441,6,Monthly,Active,20878.28
4016,1227,7,6,20241102,20251127,325000.0,0.2732,13,Monthly,Active,29163.29
4017,1797,5,6,20240830,20270117,280000.0,0.3096,29,Monthly,Active,13831.91
4018,32,9,4,20241204,20250831,209400.0,0.2356,9,Monthly,Closed,25609.86
4019,845,9,4,20250727,20260123,120200.0,0.174,6,Bi-Weekly,Active,21062.22
4020,2499,15,7,20240830,20260820,142400.0,0.2052,24,Monthly,Active,7283.79
4021,840,10,7,20240506,20250829,368900.0,0.1701,16,Bi-Weekly,Active,25931.91
4022,831,13,6,20240320,20260708,318700.0,0.3181,28,Monthly,Active,16267.63
4023,1845,12,4,20250515,20280130,64300.0,0.2726,33,Monthly,Active,2790.29
4024,1201,16,5,20240525,20250520,111600.0,0.3962,12,Monthly,Closed,11414.41
4025,979,1,5,20240609,20250604,123000.0,0.3507,12,Monthly,Active,12299.74
4026,1962,7,4,20250810,20260606,144100.0,0.2062,10,Weekly,Closed,15806.65
4027,77,13,2,20240308,20250102,268800.0,0.2597,10,Monthly,Closed,30182.18
4028,1782,3,5,20250421,20260215,156700.0,0.3118,10,Monthly,Active,17995.44
4029,952,8,4,20240109,20240707,228600.0,0.2904,6,Monthly,Active,41391.35
4030,2222,8,1,20251120,20260916,235900.0,0.3358,10,Bi-Weekly,WrittenOff,27370.81
4031,1813,15,8,20250605,20251003,68500.0,0.4091,4,Bi-Weekly,Active,18609.01
4032,2354,18,6,20250823,20270415,388700.0,0.3099,20,Monthly,Active,25128.71
4033,322,2,1,20250502,20260127,172100.0,0.2852,9,Monthly,Active,21465.69
4034,473,4,2,20241021,20260315,356200.0,0.2168,17,Monthly,Active,24522.31
4035,2258,14,5,20251228,20260726,109100.0,0.2736,7,Monthly,Closed,17039.16
4036,976,4,7,20250728,20260822,333600.0,0.2025,13,Monthly,Closed,28794.18
4037,2039,9,4,20240305,20260424,237900.0,0.2138,26,Monthly,Active,11512.18
4038,1718,17,7,20250225,20260819,33700.0,0.2156,18,Monthly,Active,2207.87
4039,1250,18,2,20250131,20260126,187700.0,0.2504,12,Monthly,Active,17843.44
4040,113,18,5,20240728,20250623,15000.0,0.3542,11,Monthly,Active,1616.82
4041,185,3,7,20241129,20251025,15000.0,0.2243,11,Monthly,Active,1521.29
4042,1793,3,7,20251213,20271004,129100.0,0.1562,22,Monthly,Active,6786.31
4043,244,4,2,20240304,20250727,106900.0,0.2761,17,Weekly,Closed,7669.16
4044,13,14,6,20251109,20261104,582600.0,0.2678,12,Monthly,Active,55877.22
4045,549,4,1,20250526,20270116,388900.0,0.3155,20,Monthly,Active,25252.21
4046,2286,8,2,20240323,20241118,217400.0,0.2807,8,Bi-Weekly,Closed,30112.63
4047,1567,15,8,20240811,20241109,93700.0,0.4309,3,Weekly,Active,33502.78
4048,1796,9,6,20250905,20280621,557700.0,0.2839,34,Bi-Weekly,Active,24058.41
4049,1631,17,2,20250529,20260124,455800.0,0.2554,8,Monthly,Restructured,62565.79
4050,1414,9,8,20240226,20240625,45400.0,0.4268,4,Monthly,Active,12376.83
4051,641,7,8,20240417,20240914,35100.0,0.355,5,Monthly,Active,7655.13
4052,1073,18,1,20251109,20270202,213900.0,0.2715,15,Bi-Weekly,Closed,16975.55
4053,1363,10,1,20240425,20241121,301700.0,0.2916,7,Monthly,Active,47389.85
4054,2471,4,2,20250401,20250928,188400.0,0.21,6,Monthly,Active,33351.05
4055,2249,12,7,20251228,20270323,156200.0,0.1918,15,Monthly,Active,11794.07
4056,1842,14,5,20240501,20240730,177800.0,0.3302,3,Monthly,Active,62557.82
4057,2034,16,5,20240202,20240502,26700.0,0.3426,3,Monthly,Active,9412.96
4058,2019,1,4,20250820,20280705,84300.0,0.2183,35,Monthly,Closed,3277.3
4059,1670,2,4,20251125,20270916,15000.0,0.2521,22,Monthly,Active,858.49
4060,2064,12,6,20250112,20261203,186100.0,0.2972,23,Bi-Weekly,Active,10710.62
4061,184,14,1,20240619,20250115,214600.0,0.2979,7,Weekly,Closed,33776.01
4062,55,12,5,20240213,20241209,57300.0,0.33,10,Monthly,Active,6631.89
4063,1111,7,2,20251028,20261023,312400.0,0.2486,12,Monthly,Closed,29670.59
4064,137,14,7,20250806,20260602,132100.0,0.1991,10,Bi-Weekly,Closed,14445.21
4065,849,11,2,20251017,20270110,285900.0,0.3256,15,Monthly,Active,23455.04
4066,496,17,1,20250730,20260526,213200.0,0.2563,10,Monthly,Active,23903.81
4067,2395,7,4,20241112,20260804,102800.0,0.1922,21,Monthly,Active,5803.29
4068,1639,14,4,20241218,20261108,91900.0,0.1878,23,Monthly,Active,4788.67
4069,105,3,5,20241006,20250305,78800.0,0.3481,5,Monthly,Active,17157.65
4070,1560,14,7,20250618,20270409,153500.0,0.2069,22,Monthly,Active,8443.3
4071,1832,14,6,20240314,20260801,15000.0,0.2628,29,Monthly,Active,704.22
4072,813,5,3,20240130,20240728,160200.0,0.3469,6,Monthly,Active,29465.61
4073,2207,2,6,20251203,20270226,181000.0,0.2911,15,Monthly,Active,14539.09
4074,2433,18,5,20240820,20250216,74800.0,0.3681,6,Monthly,Active,13838.8
4075,2452,2,2,20240126,20250120,62600.0,0.2861,12,Monthly,Active,6059.97
4076,233,9,1,20250507,20260830,207000.0,0.2361,16,Bi-Weekly,Closed,15206.35
4077,1123,1,1,20241018,20251112,283300.0,0.3206,13,Monthly,Active,26082.32
4078,1942,8,2,20240617,20241214,304900.0,0.2113,6,Monthly,Active,53994.0
4079,1107,15,7,20241113,20260507,25100.0,0.2075,18,Monthly,Closed,1634.62
4080,1203,10,4,20241125,20260419,152700.0,0.2178,17,Monthly,Active,10519.89
4081,821,5,4,20250323,20260716,211200.0,0.2191,16,Bi-Weekly,Active,15341.12
4082,1048,8,4,20251112,20271003,80500.0,0.1839,23,Monthly,Active,4179.47
4083,1737,2,3,20251006,20260901,140100.0,0.3509,11,Bi-Weekly,Active,15078.12
4084,64,11,6,20250827,20260822,15000.0,0.2413,12,Monthly,Active,1419.34
4085,1999,1,1,20241225,20261215,142400.0,0.3225,24,Weekly,Restructured,8127.84
4086,1820,7,5,20250211,20251108,102200.0,0.297,9,Monthly,Active,12806.58
4087,347,2,8,20240406,20240804,196400.0,0.3995,4,Monthly,Active,53253.45
4088,1929,5,8,20250225,20250327,72100.0,0.4541,1,Monthly,Active,74828.38
4089,1304,2,3,20250505,20260301,326900.0,0.3908,10,Monthly,Closed,38826.31
4090,798,17,7,20251010,20270503,145100.0,0.1514,19,Monthly,Active,8636.56
4091,1139,14,2,20240203,20250227,97200.0,0.2289,13,Bi-Weekly,Closed,8512.97
4092,1293,17,2,20250922,20270115,404500.0,0.2343,16,Bi-Weekly,Active,29679.5
4093,527,13,3,20250113,20251209,52300.0,0.3877,11,Monthly,Closed,5724.96
4094,1517,9,1,20240305,20251125,289400.0,0.298,21,Bi-Weekly,Closed,17851.9
4095,1574,4,3,20251228,20260626,75000.0,0.3522,6,Bi-Weekly,Active,13815.0
4096,920,18,7,20241206,20260530,15000.0,0.209,18,Weekly,WrittenOff,977.95
4097,1152,17,7,20241027,20250525,197000.0,0.164,7,Monthly,Restructured,29702.21
4098,1539,8,3,20240519,20250213,121800.0,0.2642,9,Monthly,Active,15066.36
4099,1259,5,3,20240223,20240722,260800.0,0.3016,5,Weekly,Active,56157.93
4100,1086,7,3,20240301,20240828,68700.0,0.3895,6,Monthly,Active,12785.37
4101,2391,8,1,20240714,20260105,62800.0,0.3077,18,Monthly,Closed,4399.52
4102,2196,17,2,20240801,20250627,192400.0,0.2816,11,Monthly,Active,20048.73
4103,950,2,8,20241204,20250602,351200.0,0.3575,6,Monthly,Closed,64785.88
4104,1797,12,6,20250322,20260516,453400.0,0.2702,14,Monthly,Active,38118.28
4105,2026,14,6,20251226,20281210,408600.0,0.3034,36,Monthly,Closed,17421.89
4106,277,14,3,20250803,20260530,181100.0,0.2873,10,Monthly,Active,20579.26
4107,1480,4,7,20241221,20260214,81200.0,0.1981,14,Monthly,Active,6543.57
4108,2000,8,2,20251029,20260427,577500.0,0.2236,6,Monthly,Active,102623.66
4109,144,7,8,20250211,20250313,156600.0,0.4248,1,Monthly,Closed,162143.64
4110,844,8,5,20241105,20250603,106400.0,0.352,7,Monthly,Closed,17034.99
4111,1995,2,3,20240607,20250304,208900.0,0.3405,9,Monthly,Active,26626.91
4112,2339,2,7,20241104,20260128,18100.0,0.2261,15,Monthly,Closed,1396.46
4113,2482,1,4,20240130,20250424,49700.0,0.2132,15,Bi-Weekly,Closed,3803.6
4114,1509,18,3,20240422,20250117,122800.0,0.3501,9,Monthly,Active,15711.06
4115,107,8,6,20251121,20280209,478600.0,0.2623,27,Monthly,Active,23655.75
4116,69,5,6,20240522,20260112,112300.0,0.2988,20,Monthly,Active,7196.92
4117,2028,15,5,20250218,20250817,87000.0,0.2809,6,Monthly,Active,15710.87
4118,1836,9,4,20240315,20251006,103300.0,0.1976,19,Monthly,Closed,6375.9
4119,485,7,3,20250315,20260109,29800.0,0.3895,10,Monthly,Active,3537.44
4120,327,3,4,20251214,20271204,79300.0,0.2383,24,Monthly,Active,4185.95
4121,365,7,7,20241130,20250728,163400.0,0.2183,8,Monthly,Active,22132.2
4122,2194,12,3,20240403,20250329,36200.0,0.2953,12,Monthly,Active,3520.67
4123,1912,12,8,20240117,20240317,232900.0,0.3672,2,Monthly,Active,121821.9
4124,2371,8,2,20250707,20260831,306200.0,0.2421,14,Monthly,Active,25323.88
4125,285,12,2,20240316,20240912,291500.0,0.248,6,Bi-Weekly,Closed,52157.42
4126,1739,14,3,20240820,20250216,140600.0,0.3774,6,Monthly,Active,26079.28
4127,2310,17,1,20250908,20270101,118900.0,0.3306,16,Monthly,Active,9289.33
4128,1333,10,8,20250127,20250726,68000.0,0.4033,6,Monthly,Closed,12703.16
4129,1936,5,3,20250930,20260627,165300.0,0.322,9,Monthly,Active,20917.78
4130,1506,3,1,20250929,20260427,171800.0,0.3227,7,Monthly,Closed,27252.87
4131,18,3,5,20250428,20260423,98500.0,0.3004,12,Monthly,Active,9604.42
4132,1073,1,8,20251115,20260114,48100.0,0.3424,2,Monthly,Closed,25084.17
4133,654,11,8,20240127,20240426,156100.0,0.4223,3,Monthly,Active,55737.83
4134,209,4,1,20240624,20250219,313100.0,0.3022,8,Monthly,Closed,43701.37
4135,1490,5,7,20240721,20260211,15000.0,0.1606,19,Bi-Weekly,Active,899.34
4136,2323,14,3,20251028,20260625,144700.0,0.2572,8,Monthly,Active,19875.18
4137,135,6,7,20250330,20260124,15000.0,0.2268,10,Monthly,Active,1660.3
4138,823,15,5,20240703,20250330,15000.0,0.3244,9,Monthly,Active,1899.95
4139,1675,3,6,20240601,20250924,225000.0,0.292,16,Monthly,Active,17145.48
4140,783,7,7,20250811,20261204,343800.0,0.1921,16,Monthly,Active,24527.28
4141,292,1,8,20250919,20260117,182000.0,0.399,4,Monthly,Active,49344.02
4142,479,10,2,20240112,20250506,417100.0,0.2322,16,Monthly,Active,30561.52
4143,62,3,6,20240924,20270211,417300.0,0.2777,29,Monthly,Active,19914.07
4144,2482,5,2,20250126,20260220,274700.0,0.2673,13,Monthly,Closed,24570.56
4145,1229,14,8,20240620,20240720,191600.0,0.3917,1,Monthly,Restructured,197854.14
4146,2357,16,6,20250614,20261106,217700.0,0.27,17,Monthly,Active,15552.57
4147,1715,10,2,20250708,20260802,306500.0,0.2682,13,Bi-Weekly,Active,27428.37
4148,874,18,3,20250905,20260503,222400.0,0.3402,8,Monthly,Active,31462.16
4149,2357,14,8,20250728,20251125,176000.0,0.3659,4,Weekly,Closed,47404.44
4150,651,14,6,20250906,20280223,518800.0,0.2791,30,Bi-Weekly,Restructured,24215.02
4151,452,18,2,20240924,20260216,271900.0,0.2343,17,Bi-Weekly,Active,18949.35
4152,2014,2,7,20240806,20251030,255400.0,0.2004,15,Monthly,Active,19389.25
4153,1384,5,6,20240819,20251112,286700.0,0.323,15,Bi-Weekly,Active,23483.47
4154,1057,8,1,20250915,20261109,504100.0,0.3108,14,Monthly,Active,43388.21
4155,1471,12,3,20250419,20251016,180200.0,0.3849,6,Monthly,Active,33493.6
4156,2420,18,7,20240824,20251217,89300.0,0.2066,16,Monthly,Closed,6432.83
4157,701,2,3,20250611,20260308,57500.0,0.315,9,Monthly,Active,7256.37
