action_id,loan_id,action_date_key,reference_month_end_date_key,dpd_at_action,action_type,outcome,collector_id,collection_team,amount_recovered
5111,2534,20251112,20251130,177,Field Visit,Paid Partial,46,In-house,13115.87
5112,2885,20250528,20250531,323,Phone Call,Escalated,36,In-house,0.0
5113,809,20250827,20250831,40,SMS Reminder,Escalated,62,In-house,0.0
5114,1632,20250712,20250731,103,Phone Call,Paid Partial,15,Agency B,6540.15
5115,3281,20251027,20251031,141,Promise to Pay,Paid Partial,34,In-house,17283.69
5116,2885,20240328,20240331,33,SMS Reminder,No Answer,63,Agency B,0.0
5117,1184,20241209,20241231,46,Phone Call,PTP Broken,27,In-house,0.0
5118,846,20250108,20250131,34,Phone Call,Paid Full,22,Agency A,3517.65
5119,2052,20250329,20250331,283,Phone Call,Paid Full,42,In-house,65978.1
5120,1564,20240924,20240930,86,Phone Call,Paid Full,25,In-house,24683.63
5121,101,20250628,20250630,95,Demand Letter,PTP Given,30,In-house,0.0
5122,902,20250131,20250131,254,Field Visit,PTP Given,61,Agency A,0.0
5123,3764,20250927,20250930,360,Field Visit,Reached,17,In-house,0.0
5124,3595,20251008,20251031,200,Phone Call,PTP Given,57,In-house,0.0
5125,1805,20250610,20250630,38,Restructure Offer,PTP Broken,8,Agency B,0.0
5126,3746,20251207,20251231,76,Field Visit,Reached,14,In-house,0.0
5127,872,20250825,20250831,273,Demand Letter,Escalated,32,In-house,0.0
5128,1177,20251216,20251231,80,SMS Reminder,PTP Broken,14,In-house,0.0
5129,2926,20251020,20251031,360,Promise to Pay,PTP Given,14,In-house,0.0
5130,3970,20251208,20251231,315,Phone Call,No Answer,4,Agency B,0.0
5131,905,20251116,20251130,360,Field Visit,PTP Broken,28,Agency A,0.0
5132,2354,20251230,20251231,285,Demand Letter,PTP Given,42,Agency B,0.0
5133,2583,20250825,20250831,335,Legal Notice,PTP Given,10,In-house,0.0
5134,2285,20250310,20250331,317,Phone Call,Paid Partial,64,In-house,96697.36
5135,2394,20251014,20251031,289,Phone Call,Reached,25,In-house,0.0
5136,3329,20250711,20250731,212,Phone Call,Paid Partial,56,Agency A,2740.69
5137,249,20240828,20240831,103,SMS Reminder,Paid Partial,55,In-house,16603.64
5138,3724,20241119,20241130,103,SMS Reminder,Escalated,15,Agency B,0.0
5139,2035,20250325,20250331,162,Phone Call,No Answer,49,In-house,0.0
5140,3119,20251227,20251231,291,Field Visit,Paid Full,46,In-house,27405.44
5141,1382,20250726,20250731,142,SMS Reminder,No Answer,63,In-house,0.0
5142,3958,20240408,20240430,36,Phone Call,Paid Partial,42,Agency A,9133.79
5143,3006,20250920,20250930,321,Phone Call,Paid Partial,29,In-house,10456.36
5144,724,20250725,20250731,138,Field Visit,PTP Given,45,Agency B,0.0
5145,3028,20250517,20250531,52,Field Visit,PTP Broken,62,In-house,0.0
5146,3972,20250108,20250131,131,Phone Call,PTP Given,5,In-house,0.0
5147,756,20250216,20250228,266,Phone Call,No Answer,32,Agency A,0.0
5148,2947,20250318,20250331,31,Field Visit,Reached,8,In-house,0.0
5149,1241,20250204,20250228,121,SMS Reminder,No Answer,18,In-house,0.0
5150,561,20250623,20250630,45,SMS Reminder,Paid Partial,61,Agency A,7082.66
5151,3357,20250909,20250930,66,Phone Call,No Answer,47,In-house,0.0
5152,929,20240409,20240430,81,SMS Reminder,Reached,55,Agency B,0.0
5153,3830,20250110,20250131,47,SMS Reminder,Reached,5,In-house,0.0
5154,2357,20240724,20240731,47,SMS Reminder,Reached,26,In-house,0.0
5155,2604,20250525,20250531,113,Phone Call,Paid Full,33,In-house,61474.52
5156,1903,20250613,20250630,113,Field Visit,Paid Partial,59,In-house,8407.91
5157,2881,20251024,20251031,206,Promise to Pay,Reached,48,In-house,0.0
5158,3392,20251218,20251231,284,Phone Call,Reached,13,In-house,0.0
5159,2248,20251130,20251130,340,SMS Reminder,Escalated,23,In-house,0.0
5160,409,20250920,20250930,360,SMS Reminder,Paid Full,49,Agency B,7871.34
5161,3778,20250809,20250831,72,Phone Call,PTP Given,56,In-house,0.0
5162,2269,20251118,20251130,259,Promise to Pay,No Answer,33,In-house,0.0
5163,1487,20241011,20241031,158,Phone Call,No Answer,18,In-house,0.0
5164,1878,20251029,20251031,86,Phone Call,No Answer,3,In-house,0.0
5165,4196,20250316,20250331,95,Promise to Pay,Restructured,50,In-house,0.0
5166,330,20240613,20240630,54,SMS Reminder,Escalated,48,In-house,0.0
5167,1029,20251023,20251031,163,Demand Letter,Escalated,9,In-house,0.0
5168,3932,20250810,20250831,143,Phone Call,Paid Full,42,In-house,48782.66
5169,2279,20250809,20250831,69,SMS Reminder,PTP Broken,22,In-house,0.0
5170,3853,20251030,20251031,212,Phone Call,Paid Partial,64,In-house,8205.12
5171,546,20250725,20250731,292,Field Visit,PTP Given,42,Agency B,0.0
5172,3543,20250317,20250331,61,SMS Reminder,PTP Broken,39,Agency B,0.0
5173,3504,20251231,20251231,66,Phone Call,Reached,17,In-house,0.0
5174,249,20251016,20251031,360,Legal Notice,No Answer,28,In-house,0.0
5175,4047,20250112,20250131,62,SMS Reminder,Reached,30,Agency B,0.0
5176,3039,20251120,20251130,276,SMS Reminder,PTP Given,36,In-house,0.0
5177,550,20251031,20251031,131,SMS Reminder,No Answer,26,Agency A,0.0
5178,3491,20240914,20240930,51,Field Visit,PTP Broken,16,In-house,0.0
5179,1892,20251016,20251031,360,SMS Reminder,Paid Partial,6,In-house,138847.89
5180,3505,20250519,20250531,216,Field Visit,PTP Given,57,In-house,0.0
5181,3120,20240727,20240731,75,SMS Reminder,Reached,56,In-house,0.0
5182,465,20250324,20250331,33,SMS Reminder,No Answer,27,Agency B,0.0
5183,3327,20250613,20250630,204,Phone Call,Escalated,25,Agency B,0.0
5184,3451,20250611,20250630,122,Promise to Pay,Paid Full,41,In-house,88302.5
5185,2884,20251218,20251231,360,Phone Call,PTP Given,45,Agency A,0.0
5186,225,20241025,20241031,30,SMS Reminder,Reached,21,In-house,0.0
5187,909,20251007,20251031,48,Promise to Pay,No Answer,47,In-house,0.0
5188,1230,20250407,20250430,145,Field Visit,PTP Given,1,In-house,0.0
5189,774,20250228,20250228,73,Demand Letter,PTP Given,27,In-house,0.0
5190,2075,20250917,20250930,94,Phone Call,Escalated,29,In-house,0.0
5191,2266,20251126,20251130,360,Field Visit,No Answer,15,Agency A,0.0
5192,2923,20240923,20240930,32,Restructure Offer,No Answer,21,In-house,0.0
5193,1131,20251222,20251231,232,SMS Reminder,PTP Given,57,In-house,0.0
5194,1603,20240929,20240930,46,Field Visit,No Answer,59,In-house,0.0
5195,2695,20251014,20251031,283,SMS Reminder,No Answer,10,Agency B,0.0
5196,1271,20251107,20251130,332,Field Visit,Reached,7,In-house,0.0
5197,489,20251009,20251031,34,SMS Reminder,No Answer,37,In-house,0.0
5198,2509,20250329,20250331,149,SMS Reminder,Reached,26,In-house,0.0
5199,3278,20250619,20250630,67,SMS Reminder,Paid Full,7,In-house,98930.01
5200,4022,20250318,20250331,135,Phone Call,No Answer,8,In-house,0.0
5201,11,20241230,20241231,37,SMS Reminder,Paid Full,47,In-house,35446.39
5202,1490,20241010,20241031,69,Phone Call,Paid Partial,27,In-house,15046.17
5203,270,20251021,20251031,32,Phone Call,Escalated,33,In-house,0.0
5204,4196,20250712,20250731,206,Field Visit,PTP Broken,32,Agency B,0.0
5205,2750,20250209,20250228,30,SMS Reminder,No Answer,62,Agency A,0.0
5206,2300,20250511,20250531,91,SMS Reminder,Reached,36,In-house,0.0
5207,197,20251222,20251231,100,Legal Notice,Escalated,63,In-house,0.0
5208,4087,20250615,20250630,317,SMS Reminder,No Answer,26,In-house,0.0
5209,3083,20241020,20241031,48,Demand Letter,PTP Given,32,In-house,0.0
5210,3905,20250828,20250831,127,Phone Call,No Answer,3,In-house,0.0
5211,4143,20250710,20250731,123,Phone Call,Reached,45,In-house,0.0
5212,2907,20250623,20250630,354,Demand Letter,No Answer,34,In-house,0.0
5213,3808,20250618,20250630,39,SMS Reminder,Escalated,15,In-house,0.0
5214,2329,20250329,20250331,32,Demand Letter,No Answer,23,In-house,0.0
5215,1979,20251107,20251130,97,SMS Reminder,PTP Given,38,In-house,0.0
5216,2139,20251019,20251031,42,Phone Call,Escalated,7,In-house,0.0
5217,3371,20241129,20241130,60,Promise to Pay,No Answer,6,In-house,0.0
5218,3602,20250210,20250228,327,SMS Reminder,Escalated,52,In-house,0.0
5219,11,20250125,20250131,59,Phone Call,PTP Given,49,In-house,0.0
5220,3792,20240929,20240930,34,Phone Call,Escalated,32,In-house,0.0
5221,1845,20250826,20250831,33,Field Visit,Paid Full,43,In-house,24151.11
5222,3858,20250731,20250731,74,Phone Call,No Answer,33,In-house,0.0
5223,522,20250815,20250831,226,Field Visit,Escalated,44,In-house,0.0
5224,359,20251125,20251130,129,Field Visit,Paid Partial,38,Agency A,14975.68
5225,1118,20250810,20250831,70,Phone Call,No Answer,12,In-house,0.0
5226,2189,20250623,20250630,165,Promise to Pay,Reached,27,In-house,0.0
5227,2789,20251126,20251130,250,SMS Reminder,PTP Broken,64,In-house,0.0
5228,401,20241122,20241130,102,Phone Call,PTP Given,58,Agency B,0.0
5229,1582,20240719,20240731,126,Demand Letter,PTP Given,29,Agency B,0.0
5230,832,20250924,20250930,233,Phone Call,Paid Full,17,In-house,91333.61
5231,2982,20250918,20250930,35,SMS Reminder,Reached,34,In-house,0.0
5232,1889,20241015,20241031,82,Phone Call,Reached,11,In-house,0.0
5233,560,20250830,20250831,179,SMS Reminder,PTP Given,60,In-house,0.0
5234,1254,20250412,20250430,43,Phone Call,PTP Broken,1,In-house,0.0
5235,3081,20241214,20241231,36,Phone Call,No Answer,62,Agency A,0.0
5236,3068,20241014,20241031,53,SMS Reminder,PTP Given,44,In-house,0.0
5237,3885,20251207,20251231,286,Phone Call,Paid Full,54,Agency A,148612.01
5238,3818,20250117,20250131,70,Promise to Pay,PTP Broken,46,In-house,0.0
5239,2089,20250826,20250831,87,Restructure Offer,Reached,18,In-house,0.0
5240,2700,20241231,20241231,137,SMS Reminder,Reached,38,Agency B,0.0
5241,3073,20250521,20250531,49,Field Visit,No Answer,61,In-house,0.0
5242,1145,20250514,20250531,62,Phone Call,PTP Given,28,In-house,0.0
5243,3497,20250712,20250731,131,SMS Reminder,Restructured,55,Agency A,0.0
5244,2847,20250612,20250630,278,SMS Reminder,No Answer,42,In-house,0.0
5245,685,20250415,20250430,142,SMS Reminder,PTP Broken,49,In-house,0.0
5246,1466,20250410,20250430,48,Legal Notice,Paid Partial,39,In-house,12157.11
5247,2771,20250925,20250930,312,Restructure Offer,Restructured,50,In-house,0.0
5248,1781,20251129,20251130,38,SMS Reminder,PTP Broken,49,Agency B,0.0
5249,2802,20241126,20241130,206,Restructure Offer,PTP Given,50,In-house,0.0
5250,3423,20251230,20251231,30,SMS Reminder,Reached,62,In-house,0.0
5251,60,20250510,20250531,145,Restructure Offer,PTP Given,21,In-house,0.0
5252,909,20251125,20251130,71,Phone Call,No Answer,15,Agency A,0.0
5253,1588,20250422,20250430,118,SMS Reminder,No Answer,7,In-house,0.0
5254,1652,20250522,20250531,226,SMS Reminder,No Answer,33,In-house,0.0
5255,1143,20251121,20251130,138,SMS Reminder,No Answer,11,Agency A,0.0
5256,3068,20240818,20240831,38,Legal Notice,Reached,24,In-house,0.0
5257,3197,20251008,20251031,300,SMS Reminder,PTP Broken,36,In-house,0.0
5258,3492,20241221,20241231,93,Field Visit,PTP Given,54,In-house,0.0
5259,631,20250925,20250930,187,Phone Call,PTP Given,37,In-house,0.0
5260,3959,20250420,20250430,240,Promise to Pay,Reached,35,In-house,0.0
5261,2282,20250827,20250831,36,Promise to Pay,PTP Given,38,In-house,0.0
5262,1257,20251120,20251130,285,SMS Reminder,Escalated,20,Agency B,0.0
5263,3804,20251031,20251031,250,Phone Call,PTP Broken,11,In-house,0.0
5264,3569,20241216,20241231,60,Promise to Pay,Paid Full,17,In-house,26671.25
5265,404,20251021,20251031,308,Field Visit,Paid Partial,53,In-house,7013.58
5266,3934,20250521,20250531,267,Restructure Offer,Reached,49,In-house,0.0
5267,1474,20250526,20250531,156,SMS Reminder,PTP Given,18,In-house,0.0
5268,3149,20251109,20251130,56,Restructure Offer,Paid Full,49,In-house,68692.74
5269,3040,20251014,20251031,105,Restructure Offer,Paid Partial,48,Agency A,15395.36
5270,1819,20250712,20250731,360,Phone Call,Reached,14,In-house,0.0
5271,2725,20250820,20250831,125,Phone Call,Reached,24,In-house,0.0
5272,666,20250409,20250430,30,Phone Call,Escalated,21,In-house,0.0
5273,1726,20250526,20250531,182,Legal Notice,PTP Given,41,In-house,0.0
5274,3664,20250917,20250930,34,Phone Call,Escalated,10,In-house,0.0
5275,1675,20251216,20251231,48,Phone Call,Paid Partial,21,In-house,4091.83
5276,3921,20241108,20241130,37,SMS Reminder,PTP Broken,3,In-house,0.0
5277,2761,20251028,20251031,114,Field Visit,Escalated,56,In-house,0.0
5278,3745,20250627,20250630,106,Field Visit,No Answer,36,In-house,0.0
5279,2278,20250926,20250930,51,Demand Letter,Escalated,59,In-house,0.0
5280,3986,20250109,20250131,36,Demand Letter,No Answer,52,In-house,0.0
5281,2219,20250428,20250430,276,Phone Call,Paid Partial,64,Agency B,42269.51
5282,1650,20250825,20250831,142,Phone Call,Paid Full,47,In-house,77235.26
5283,3118,20250529,20250531,147,Legal Notice,PTP Broken,55,In-house,0.0
5284,3823,20250616,20250630,127,Field Visit,PTP Broken,49,Agency A,0.0
5285,1193,20251217,20251231,47,Legal Notice,Restructured,45,In-house,0.0
5286,1124,20240414,20240430,31,SMS Reminder,PTP Broken,19,In-house,0.0
5287,1677,20250813,20250831,231,SMS Reminder,Escalated,3,In-house,0.0
5288,2767,20251213,20251231,45,SMS Reminder,No Answer,63,Agency A,0.0
5289,405,20250827,20250831,141,Promise to Pay,PTP Broken,59,In-house,0.0
5290,128,20240730,20240731,30,Field Visit,No Answer,10,In-house,0.0
5291,2954,20250525,20250531,237,Restructure Offer,Reached,32,In-house,0.0
5292,3022,20250526,20250531,108,Phone Call,Escalated,38,In-house,0.0
5293,591,20241020,20241031,60,SMS Reminder,Paid Full,17,Agency B,46057.26
5294,296,20251224,20251231,49,Phone Call,PTP Given,42,Agency A,0.0
5295,1113,20250623,20250630,319,Phone Call,Paid Full,3,In-house,16986.53
5296,1516,20250708,20250731,360,SMS Reminder,PTP Broken,21,Agency A,0.0
5297,91,20250714,20250731,66,Phone Call,PTP Given,57,In-house,0.0
5298,2538,20251128,20251130,130,SMS Reminder,Paid Partial,51,In-house,11047.35
5299,2835,20250530,20250531,30,SMS Reminder,PTP Given,13,In-house,0.0
5300,2254,20250825,20250831,58,Restructure Offer,No Answer,15,In-house,0.0
5301,3768,20250204,20250228,87,SMS Reminder,PTP Given,57,In-house,0.0
5302,3589,20251015,20251031,267,Phone Call,PTP Given,34,In-house,0.0
5303,3112,20250707,20250731,34,SMS Reminder,Reached,1,In-house,0.0
5304,1046,20250519,20250531,35,Phone Call,No Answer,43,Agency A,0.0
5305,3134,20250409,20250430,145,Field Visit,No Answer,50,Agency B,0.0
5306,45,20240114,20240131,36,Field Visit,PTP Broken,41,In-house,0.0
5307,1319,20241111,20241130,54,SMS Reminder,PTP Given,24,In-house,0.0
5308,118,20250911,20250930,303,Field Visit,Paid Partial,13,In-house,24007.75
5309,880,20250418,20250430,178,Phone Call,Reached,24,In-house,0.0
5310,3401,20251022,20251031,129,Legal Notice,Reached,11,In-house,0.0
5311,443,20250729,20250731,234,Promise to Pay,PTP Given,64,Agency A,0.0
5312,2652,20250911,20250930,122,SMS Reminder,No Answer,10,In-house,0.0
5313,3013,20250719,20250731,56,SMS Reminder,PTP Broken,14,In-house,0.0
5314,2929,20250909,20250930,360,SMS Reminder,Paid Partial,30,Agency B,77131.71
5315,1139,20250508,20250531,58,SMS Reminder,PTP Given,27,In-house,0.0
5316,2043,20251210,20251231,302,Phone Call,PTP Broken,24,In-house,0.0
5317,2930,20251227,20251231,151,Phone Call,Restructured,28,In-house,0.0
5318,3158,20251228,20251231,227,Restructure Offer,Reached,56,In-house,0.0
5319,3885,20250812,20250831,176,Phone Call,Reached,42,In-house,0.0
5320,6,20240924,20240930,33,Promise to Pay,Reached,6,In-house,0.0
5321,904,20251211,20251231,236,SMS Reminder,Reached,16,In-house,0.0
5322,126,20250413,20250430,38,SMS Reminder,PTP Given,59,In-house,0.0
5323,3720,20240509,20240531,103,Phone Call,Reached,46,In-house,0.0
5324,1903,20251018,20251031,211,Phone Call,No Answer,63,In-house,0.0
5325,341,20250825,20250831,360,Legal Notice,Reached,14,In-house,0.0
5326,1323,20241113,20241130,57,Field Visit,Escalated,23,In-house,0.0
5327,1358,20250325,20250331,78,Legal Notice,PTP Broken,53,Agency B,0.0
5328,1831,20241227,20241231,60,Phone Call,Reached,31,In-house,0.0
5329,2003,20250628,20250630,187,Phone Call,No Answer,61,Agency A,0.0
5330,1910,20251022,20251031,80,SMS Reminder,No Answer,40,In-house,0.0
5331,208,20240921,20240930,164,Restructure Offer,No Answer,30,Agency B,0.0
5332,3157,20251230,20251231,131,Promise to Pay,No Answer,9,In-house,0.0
5333,3233,20250819,20250831,271,SMS Reminder,Paid Full,34,In-house,30591.76
5334,3394,20240708,20240731,51,Legal Notice,Escalated,18,In-house,0.0
5335,1463,20250708,20250731,344,Restructure Offer,Reached,26,In-house,0.0
5336,1677,20240717,20240731,67,Phone Call,PTP Broken,12,In-house,0.0
5337,3980,20251214,20251231,60,Field Visit,PTP Given,3,In-house,0.0
5338,2425,20241031,20241031,36,Field Visit,No Answer,48,In-house,0.0
5339,1011,20250519,20250531,278,Promise to Pay,No Answer,19,In-house,0.0
5340,137,20250906,20250930,30,Phone Call,Reached,45,In-house,0.0
5341,1994,20251014,20251031,40,Phone Call,PTP Given,11,Agency A,0.0
5342,462,20241007,20241031,34,SMS Reminder,PTP Broken,58,In-house,0.0
5343,3753,20250809,20250831,31,Field Visit,PTP Broken,50,In-house,0.0
5344,2924,20250407,20250430,189,Legal Notice,No Answer,33,In-house,0.0
5345,2329,20250908,20250930,166,SMS Reminder,Reached,29,In-house,0.0
5346,592,20250820,20250831,226,Phone Call,PTP Given,42,In-house,0.0
5347,603,20250911,20250930,350,Restructure Offer,Paid Full,60,In-house,8637.39
5348,1218,20251019,20251031,164,Phone Call,Paid Partial,38,In-house,16473.12
5349,644,20250823,20250831,106,Promise to Pay,No Answer,26,Agency B,0.0
5350,2313,20251119,20251130,130,SMS Reminder,No Answer,53,In-house,0.0
5351,987,20251113,20251130,148,Promise to Pay,Paid Partial,18,In-house,13399.54
5352,2275,20240913,20240930,63,Phone Call,Reached,37,In-house,0.0
5353,2201,20250920,20250930,284,SMS Reminder,No Answer,3,In-house,0.0
5354,2422,20250617,20250630,88,Field Visit,Paid Partial,21,In-house,7785.9
5355,1592,20250112,20250131,47,SMS Reminder,PTP Given,48,In-house,0.0
5356,3260,20251010,20251031,84,SMS Reminder,Paid Partial,13,Agency A,2098.52
5357,1437,20250209,20250228,35,Phone Call,PTP Broken,57,In-house,0.0
5358,3907,20251112,20251130,235,Phone Call,Reached,42,In-house,0.0
5359,3185,20251113,20251130,282,SMS Reminder,No Answer,33,In-house,0.0
5360,2068,20250715,20250731,324,SMS Reminder,No Answer,36,In-house,0.0
5361,1381,20250622,20250630,247,SMS Reminder,PTP Broken,36,In-house,0.0
5362,128,20250906,20250930,171,Phone Call,Escalated,31,In-house,0.0
5363,2927,20250318,20250331,156,Phone Call,No Answer,10,In-house,0.0
5364,1042,20251208,20251231,155,Promise to Pay,Paid Full,6,In-house,39514.56
5365,2153,20250920,20250930,37,Phone Call,Escalated,32,In-house,0.0
5366,666,20250815,20250831,96,Phone Call,Reached,10,Agency A,0.0
5367,1025,20250615,20250630,49,Phone Call,Reached,49,Agency A,0.0
5368,1635,20240722,20240731,30,Field Visit,Paid Partial,24,Agency A,8621.38
5369,3342,20250816,20250831,67,Restructure Offer,Reached,53,Agency A,0.0
5370,3079,20250929,20250930,77,Phone Call,Paid Partial,34,Agency A,21066.26
5371,2703,20250514,20250531,58,Promise to Pay,No Answer,47,In-house,0.0
5372,2157,20251011,20251031,84,SMS Reminder,No Answer,5,In-house,0.0
5373,1164,20250418,20250430,257,Demand Letter,Escalated,49,In-house,0.0
5374,1911,20240911,20240930,32,Promise to Pay,No Answer,22,In-house,0.0
5375,3045,20250329,20250331,214,Promise to Pay,Reached,37,In-house,0.0
5376,1397,20250111,20250131,66,Legal Notice,No Answer,56,Agency B,0.0
5377,2546,20250416,20250430,85,SMS Reminder,Paid Partial,16,Agency A,9435.23
5378,2918,20250114,20250131,31,Phone Call,PTP Broken,37,Agency B,0.0
5379,3060,20251221,20251231,70,Field Visit,Restructured,41,Agency A,0.0
5380,1358,20250228,20250228,54,SMS Reminder,Paid Full,41,In-house,10669.43
5381,2546,20250822,20250831,142,Promise to Pay,Paid Partial,64,In-house,22872.1
5382,23,20250713,20250731,316,SMS Reminder,Reached,27,In-house,0.0
5383,10,20251218,20251231,110,Restructure Offer,Paid Partial,42,In-house,13249.65
5384,3390,20251031,20251031,229,Promise to Pay,Restructured,55,In-house,0.0
